2020-10-01	nyt://article/f5df2eaa-b69e-52c2-8935-6501925f1b49	[berlin,lost,fitzgerald,album,ella,jazz,tape]
2020-10-01	nyt://article/d373263d-b035-5578-95e8-c3aff25f9f98	[tiffanie,design,guptum,art,turner,handicraft,sourabh,flower,plant]
2020-10-01	nyt://article/2e2195ee-9175-58c9-a18c-5176b7ecff4f	[fraud,security,relief,identity,theft,swindling,washington,labor,department,state,aid,californium,ncov,insurance,unemployment,coronaviru,act,economic]
2020-10-01	nyt://article/4707c951-20f0-5b5f-84b1-6d133ac77cb4	[mnuchin,speier,post,presidential,service,gillibrand,office,kevin,kosar,postal,steven,kirsten,election,elizabeth,jackie,warren]
2020-10-01	nyt://article/e8abc43d-137d-5f60-a6ae-6c81414556ec	[literature,writer,writing,remnick,david,book]
2020-10-01	nyt://article/43e21457-18f1-54b0-9762-dd1cef4adc27	[manhattan,nyc,library,london,gallery,portrait,hockney,morgan,museum,art,national,david]
2020-10-01	nyt://article/fd047125-e5ca-568d-81f8-623a1788bf5b	[american,greenhouse,cros,emergency,warming,storm,hurricane,evacuee,disaster,evacuation,emission,wildfire,environment,red,tropical,global]
2020-10-01	nyt://article/7275c658-6cf7-5d54-80fa-baa3fe956e35	[parenting,halloween,costume]
2020-10-01	nyt://article/c105a1ef-d959-5b2f-bb96-8d1823f9056e	[alessandra,city,york,presidential,brooklyn,new,andrew,voting,graphic,inc,state,biaggi,phoenix,cuomo,board,nyc,absentee,election]
2020-10-01	nyt://article/2d72e204-6dfd-5267-ab9e-23724061c136	[republican,democratic,trump,stimulu,biden,economy,united,presidential,labor,taxe,federal,job,state,donald,product,joseph,election,domestic,party,gros,economic,budget]
2020-10-01	nyt://article/b1c83800-a65e-5662-a8e2-0468036a4168	[personal,trump,post,personality,really,era,public,poll,securitarian,motivate,presidential,literature,base,opinion,matter,donald,philosophy,john,ethic,election,theory,hibbing,nationalism,book]
2020-10-01	nyt://article/577a72f0-50c4-5d65-9a5b-f07efe44713b	[wisconsin,democratic,trump,biden,presidential,united,voting,state,philadelphium,politic,donald,government,pennsylvanium,joseph,absentee,election,party]
2020-10-02	nyt://article/5e246c3a-9403-50dc-adf9-4bb8655d3ec5	[crossword,puzzle]
2020-10-02	nyt://article/bf3b0660-4dbb-50e7-9ffe-2e4373fd30f9	[brooklyn,manhattan,estate,institutional,life,condominium,real,culture,nyc,shutdown,housing,quarantine,residential]
2020-10-02	nyt://article/de217dd9-3383-574a-9eaf-c0303570e794	[white,trump,president,twenty,house,united,presidential,presidency,constitution,amendment,fifth,state,politic,outbreak,ncov,donald,government,coronaviru,election]
2020-10-02	nyt://article/77e6fde7-0c67-5081-a43e-1045c034fb63	[coronaviru,united,white,trump,politic,outbreak,donald,ncov,government,house,melanium,state]
2020-10-02	nyt://article/8a187ff4-a1ef-5245-a10c-add47e3a3a82	[coronaviru,cornell,rate,test,amherst,university,disease,institute,colby,delaware,college,ncov,medical,broad,wesleyan,duke,state]
2020-10-02	nyt://article/251da920-4853-5926-9209-f5c47b39c3ba	[republican,white,trump,biden,house,presidential,united,state,politic,outbreak,ncov,donald,government,joseph,coronaviru,election,party]
2020-10-02	nyt://article/68df2c3c-f4ae-5506-afee-2eed42360ed1	[content,run,life,family,coronaviru,service,hit,type,parenting,tortoise,ncov,driver,turtle]
2020-10-02	nyt://article/3604caef-d50f-5bb5-bd0d-89ff264d5141	[london,wolfgang,otto,doig,britain,silke,charle,dancing,peter,barbican,peyton,music,england,sophie,fienne,tillman,knapp,art,clark,michael,atla,gallery,elizabeth,great]
2020-10-02	nyt://article/38785d52-b2aa-57bb-868e-957d624e15a4	[emily,ymy,feed,france,pari,program,television,fashion]
2020-10-02	nyt://article/7561e4ef-c4f2-5996-9221-702cc0fde273	[manager,college,conference,sankey,leach,greg,state,mike,mask,ncov,national,football,coronaviru,southeastern,university,coach,league,mississippus]
2020-10-02	nyt://article/ed17ad45-1345-5066-92ac-afcad7926cf2	[trump,net,evasion,individual,united,corporate,service,taxe,federal,state,return,worth,income,politic,high,government,revenue,inequality,tax,internal]
2020-10-02	nyt://article/f50dab25-b929-5efd-af9a-fd06f5a409e6	[comedy,institutional,life,state,culture,bar,shutdown,new,humor,city,nightclub,york,quarantine,authority,liquor]
2020-10-02	nyt://article/efd44341-8388-57f3-8373-f346025a74b5	[brady,cameron,race,belichick,ethnicity,new,england,tom,state,person,black,national,newton,bill,football,patriot,league]
2020-10-02	nyt://article/af984d83-a808-54a6-ae50-c745f67e3989	[substance,deregulation,awwa,hazardou,ymy,oregon,regulation,plumbing,santum,wildfire,research,calif,toxic,paradise,californium,industry,feed,water,science,journal,pollution,cruz]
2020-10-02	nyt://article/f039a115-a67c-5c61-84a4-34c76e450846	[mich,detroit,trump,person,harri,election,presidential,michigan,biden,donald,black,kamala,joseph]
2020-10-02	nyt://article/3881b503-1051-50d9-a1b3-d942e095583d	[tenn,area,autumn,colo,nashville,appalachian,travel,mas,tree,west,cuyahoga,shrub,ohio,national,valley,road,recreation,region,trip,season,denver,virginium,vacation,park,berkshire,maine]
2020-10-02	nyt://article/28afc743-2c10-5329-b7da-6655ec373761	[theater,actor,rufu,roy,royal,norri,william,national,actress,britain,great]
2020-10-02	nyt://article/62680c46-6a93-5c86-8d01-b3db23e5ab7a	[malarium,politic,service,volunteer,matthew,peace,castle,corps,government,community,nichola,united,state]
2020-10-02	nyt://article/e3006d7c-a6d3-5dae-85b2-b2609b09d9e7	[coronaviru,sebastian,bicycle,bicycling,new,city,travel,york,modak,ncov,vacation]
2020-10-02	nyt://interactive/9e05e702-ea06-5f7d-995d-b451b93cef71	[lightning,arson,californium,oregon,warming,cal,fire,wildfire,global,firefighter]
2020-10-02	nyt://article/d7981bdb-d90c-5600-a6f4-e1ae18cdd2be	[democratic,voter,politic,convict,party,voting,government,fla,gainesville,florida]
2020-10-02	nyt://article/cb3b825a-f27c-5403-84a3-ff5e815e01b5	[white,trump,twenty,house,presidential,united,thousand,state,politic,outbreak,donald,ncov,government,coronaviru,election,two]
2020-10-02	nyt://article/1fc09f91-18da-5d02-b30a-e47dc894c0db	[egypt,movement,social,zaki,instagram,medium,crime,ashraf,inc,girl,bassam,sex,sexual,metoo,ahmed,nadeen,woman,harassment]
2020-10-02	nyt://article/5696c056-f681-5cfd-9cb2-7ba553856976	[coronaviru,white,trump,politic,outbreak,donald,ncov,government,house,united,state]
2020-10-02	nyt://article/cd846511-dfdd-5e21-9567-e2747a379bd5	[coronaviru,drug,united,dexamethasone,white,trump,election,outbreak,donald,ncov,obesity,house,presidential,state]
2020-10-02	nyt://article/852b83a7-ca31-51ea-9a08-c517e3144c96	[society,george,estate,bird,manhattan,height,york,building,residential,washington,riverside,new,historical,grinnell,audubon,real,housing,site,national,jame,historic,john,drive]
2020-10-02	nyt://article/24ff637b-5df2-58ab-8f2e-188ab86ddc83	[anderson,actor,kevin,chadwick,boseman,movie,person,panther,black,actress]
2020-10-02	nyt://article/96061be6-d1c5-5a64-868d-79b19edfad28	[eggplant,cooking,cookbook,seafood]
2020-10-02	nyt://article/de8e1378-2274-50cb-a91d-be7e9f5b9ebb	[die,young,called,movie,fish,moon,cocktail,parador,wanda,hard,gun,tenet,betrayed]
2020-10-02	nyt://article/1dfe80a8-e4a2-5752-a94b-010e5fad46f3	[coronaviru,institutional,united,labor,shutdown,election,layoff,reduction,ncov,job,economy,presidential,state]
2020-10-02	nyt://article/f26b5cfe-e9b9-5675-80e5-2bc77f75567c	[content,life,work,ymy,service,feed,type,workplace,environment,balance,selfcare]
2020-10-02	nyt://article/6ba2e6d3-f4e0-59df-b6ff-5fa8501174c8	[white,democratic,trump,biden,house,presidential,united,state,politic,outbreak,donald,ncov,government,joseph,coronaviru,election,party]
2020-10-02	nyt://article/2f26c4f3-c5ba-50ec-9a0d-0d74c10fa5d1	[coronaviru,white,trump,politic,election,presidential,outbreak,donald,government,ncov,house,united,state]
2020-10-02	nyt://article/aab89f69-11da-53d3-95b1-485fb0feea39	[montgomery,life,culture,person,jessie,black,quarantine,music,classical]
2020-10-02	nyt://article/67fbf62c-16d5-5703-8e59-6b7c9fd92413	[coronaviru,white,trump,politic,election,presidential,outbreak,ncov,donald,government,house,united,state]
2020-10-02	nyt://article/be2f9a37-7baa-56ab-a062-77392790da1f	[reopening,coronaviru,waitress,labor,violation,new,waiter,city,restaurant,york,hazard,workplace,ncov,job]
2020-10-02	nyt://article/6064d262-8e9a-5b61-b8f5-1253b3fc8511	[white,trump,clothing,biden,house,presidential,united,ymy,clinic,protective,state,politic,feed,mask,concern,outbreak,ncov,gear,government,donald,debate,joseph,science,coronaviru,safety,election,political,risk,cleveland]
2020-10-02	nyt://article/1ca7e894-da35-5b5f-9e4e-dcdd4a5ffa07	[crossword,sam,indium,ezersky,mumbai,puzzle]
2020-10-02	nyt://article/6cd7f8c6-9a81-5211-af1f-f84ad3d0bfe3	[washington,coronaviru,republican,hick,white,trump,building,hope,ncov,donald,party,house,melanium]
